Date,Time,Elapsed Time,Message,Burner/Lower Element,,Burner/Lower Element,Upper Element,Upper Element Corey,Total Uncorr. Gas Cons.,Total Corr. Gas Cons,Total Corr. Gas Cons Corey,Gas Rate (BTU/hr),Q Gas,Q Gas Corey,Q Elec,Q Elec Corey,Q Total,Q Total Corey,Total Water Cons. @Outlet,Water Flow Rate @Outlet,Water Flow Rate @Inlet,Total Water Cons. @Inlet,Total Water Cons. @Inlet Corey,Mean Tank Temp,Max Mean Tank Temp,Voltage,Current,Watts,Watt-Hours,Inlet Temp,Outlet Temp,Ambient Temp,Probe 1,Probe 2,Probe 3,Probe 4,Probe 5,Probe 6,Gas Temp,Barometer,Gas Meter Pressure,Manifold Pressure,High Flow Water Reg.,Humidity,Oil Heating Value,Water Scale Factor,Gas Scale Factor,Gas CF,Delta,Water Press.,Inlet,Outlet,Oil Scale Factor,Bypass Valve,Oil Heating Value,HV Type Selected,Tohx,Comb. Air Temp,Mean Tank Temp (60s Avg),
7/17/2020,5:57:38,78600.2,Standby,OFF,,0,OFF,0,100.68,98.893,75.053,0,107024.56,81211.648,4671.222,0,111695.782,81211.648,292.628,0,0,0,0,134.208,136.196,0,0,0,1369,68.243,80.872,67.361,141.808,141.906,137.545,129.155,127.518,127.318,67.909,29.298,10.827,0.004,0.008,0,1083.24,5000,250,0.988,12.629,83.616,-99989.077,-100027.42,500000,OFF,1064.4,Oil,-100027.42,-100027.42,134.2,1.996
7/17/2020,5:58:38,78660.2,Standby,OFF,,0,OFF,0,100.688,98.901,75.061,0,107033.123,81220.211,4671.222,0,111704.345,81220.211,292.628,0,0,0,0,134.193,136.196,0,0,0,1369,68.235,80.844,67.37,141.798,141.85,137.538,129.148,127.519,127.304,67.907,29.298,10.825,0.004,0.008,0,1083.24,5000,250,0.988,12.609,83.612,-99988.15,-100026.526,500000,OFF,1064.4,Oil,-100026.526,-100026.526,134.196,2
7/17/2020,5:59:38,78720.2,Standby,OFF,,0,OFF,0,100.692,98.905,75.065,0,107037.404,81224.492,4671.222,0,111708.626,81224.492,292.628,0,0,0,0,134.159,136.196,0,0,0,1369,68.232,80.821,67.357,141.753,141.789,137.482,129.131,127.508,127.293,67.908,29.298,10.822,0.004,0.008,0,1083.24,5000,250,0.988,12.589,83.606,-99985.517,-100024.067,500000,OFF,1064.4,Oil,-100024.067,-100024.067,134.187,2.009
7/17/2020,6:00:38,78780.2,Standby,OFF,,0,OFF,0,100.7,98.913,75.073,0,107045.967,81233.055,4671.222,0,111717.189,81233.055,292.628,0,0,0,0,134.166,136.196,0,0,0,1369,68.228,80.819,67.341,141.681,141.795,137.5,129.162,127.544,127.315,67.907,29.298,10.821,0.004,0.008,0,1083.24,5000,250,0.988,12.59,83.599,-99989.335,-100027.913,500000,OFF,1064.4,Oil,-100027.913,-100027.913,134.174,2.022
7/17/2020,6:01:38,78840.2,Standby,OFF,,0,OFF,0,100.708,98.921,75.081,0,107054.53,81241.618,4671.222,0,111725.752,81241.618,292.628,0,0,0,0,134.153,136.196,0,0,0,1369,68.225,80.798,67.351,141.624,141.757,137.512,129.159,127.539,127.325,67.906,29.298,10.822,0.004,0.008,0,1083.24,5000,250,0.988,12.573,83.595,-99987.14,-100025.593,500000,OFF,1064.4,Oil,-100025.593,-100025.593,134.157,2.039
7/17/2020,6:02:38,78900.2,Standby,OFF,,0,OFF,0,100.712,98.925,75.085,0,107058.811,81245.899,4671.222,0,111730.033,81245.899,292.628,0,0,0,0,134.154,136.196,0,0,0,1369,68.221,80.789,67.338,141.661,141.746,137.477,129.166,127.539,127.334,67.905,29.298,10.823,0.004,0.008,0,1083.24,5000,250,0.988,12.568,83.589,-99986.092,-100024.597,500000,OFF,1064.4,Oil,-100024.597,-100024.597,134.155,2.041
7/17/2020,6:03:38,78960.2,Standby,OFF,,0,OFF,0,100.72,98.932,75.092,0,107067.374,81254.462,4671.222,0,111738.596,81254.462,292.628,0,0,0,0,134.148,136.196,0,0,0,1369,68.218,80.78,67.335,141.613,141.753,137.462,129.17,127.555,127.336,67.907,29.298,10.822,0.004,0.008,0,1083.24,5000,250,0.988,12.562,83.583,-99987.206,-100025.719,500000,OFF,1064.4,Oil,-100025.719,-100025.719,134.143,2.053
7/17/2020,6:04:38,79020.2,Standby,OFF,,0,OFF,0,100.732,98.944,75.104,0,107080.218,81267.306,4671.222,0,111751.44,81267.306,292.628,0,0,0,0,134.138,136.196,0,0,0,1369,68.214,80.734,67.365,141.511,141.757,137.485,129.166,127.556,127.352,67.907,29.298,10.823,0.004,0.008,0,1083.24,5000,250,0.988,12.52,83.576,-99987.91,-100026.426,500000,OFF,1064.4,Oil,-100026.426,-100026.426,134.131,2.065
7/17/2020,6:05:38,79080.2,Standby,OFF,,0,OFF,0,100.74,98.952,75.112,0,107088.781,81275.869,4671.222,0,111760.003,81275.869,292.628,0,0,0,0,134.144,136.196,0,0,0,1369,68.213,80.685,67.377,141.636,141.734,137.449,129.153,127.555,127.34,67.91,29.298,10.825,0.004,0.008,0,1083.24,5000,250,0.988,12.472,83.573,-99985.371,-100023.879,500000,OFF,1064.4,Oil,-100023.879,-100023.879,134.139,2.057
7/17/2020,6:06:38,79140,Standby,OFF,,0,OFF,0,100.752,98.964,75.124,0,107101.627,81288.715,4671.222,0,111772.849,81288.715,292.628,0,0,0,0,134.125,136.196,0,0,0,1369,68.211,80.618,67.388,141.6,141.672,137.43,129.154,127.546,127.349,67.91,29.298,10.83,0.004,0.008,0,1083.443,5000,250,0.988,12.406,83.567,-99983.844,-100022.384,500000,OFF,1064.6,Oil,-100022.384,-100022.384,134.134,2.062
7/17/2020,6:07:38,79200,Standby,OFF,,0,OFF,0,100.76,98.972,75.132,0,107110.191,81297.279,4671.222,0,111781.413,81297.279,292.628,0,0,0,0,134.097,136.196,0,0,0,1369,68.209,80.583,67.385,141.512,141.603,137.422,129.146,127.554,127.346,67.908,29.298,10.818,0.004,0.008,0,1083.443,5000,250,0.988,12.374,83.563,-99981.96,-100020.43,500000,OFF,1064.6,Oil,-100020.43,-100020.43,134.124,2.072
7/17/2020,6:08:38,79260,Standby,OFF,,0,OFF,0,100.768,98.98,75.14,0,107118.756,81305.844,4671.222,0,111789.978,81305.844,292.628,0,0,0,0,134.103,136.196,0,0,0,1369,68.207,80.595,67.388,141.537,141.605,137.386,129.2,127.545,127.344,67.908,29.298,10.82,0.004,0.008,0,1083.443,5000,250,0.988,12.388,83.557,-99983.033,-100021.477,500000,OFF,1064.6,Oil,-100021.477,-100021.477,134.109,2.087
7/17/2020,6:09:38,79320,Standby,OFF,,0,OFF,0,100.772,98.984,75.144,0,107123.038,81310.126,4671.222,0,111794.26,81310.126,292.628,0,0,0,0,134.093,136.196,0,0,0,1369,68.208,80.604,67.396,141.439,141.601,137.396,129.187,127.559,127.376,67.908,29.298,10.82,0.004,0.008,0,1083.443,5000,250,0.988,12.396,83.552,-99986.172,-100024.54,500000,OFF,1064.6,Oil,-100024.54,-100024.54,134.107,2.089
7/17/2020,6:10:38,79380,Standby,OFF,,0,OFF,0,100.78,98.992,75.152,0,107131.602,81318.69,4671.222,0,111802.824,81318.69,292.628,0,0,0,0,134.078,136.196,0,0,0,1369,68.211,80.617,67.4,141.419,141.557,137.387,129.163,127.566,127.374,67.904,29.298,10.821,0.004,0.008,0,1083.443,5000,250,0.988,12.406,83.547,-99984.073,-100022.526,500000,OFF,1064.6,Oil,-100022.526,-100022.526,134.094,2.102
7/17/2020,6:11:38,79440,Standby,OFF,,0,OFF,0,100.788,99,75.16,0,107140.166,81327.254,4671.222,0,111811.388,81327.254,292.628,0,0,0,0,134.068,136.196,0,0,0,1369,68.209,80.689,67.405,141.377,141.539,137.384,129.161,127.583,127.367,67.902,29.298,10.808,0.004,0.008,0,1083.443,5000,250,0.988,12.48,83.543,-99983.873,-100022.389,500000,OFF,1064.6,Oil,-100022.389,-100022.389,134.081,2.115
7/17/2020,6:12:38,79500,Standby,OFF,,0,OFF,0,100.796,99.008,75.168,0,107148.731,81335.819,4671.222,0,111819.953,81335.819,292.628,0,0,0,0,134.095,136.196,0,0,0,1369,68.209,80.645,67.405,141.429,141.552,137.421,129.187,127.594,127.388,67.899,29.298,10.826,0.004,0.008,0,1083.443,5000,250,0.988,12.436,83.538,-99984.908,-100023.402,500000,OFF,1064.6,Oil,-100023.402,-100023.402,134.073,2.123
7/17/2020,6:13:38,79560,Standby,OFF,,0,OFF,0,100.8,99.012,75.172,0,107153.013,81340.101,4671.222,0,111824.235,81340.101,292.628,0,0,0,0,134.066,136.196,0,0,0,1369,68.207,80.637,67.418,141.434,141.499,137.326,129.176,127.576,127.383,67.899,29.298,10.826,0.004,0.008,0,1083.443,5000,250,0.988,12.43,83.531,-99982.884,-100021.387,500000,OFF,1064.6,Oil,-100021.387,-100021.387,134.074,2.122
7/17/2020,6:14:38,79620,Standby,OFF,,0,OFF,0,100.804,99.015,75.175,0,107157.296,81344.384,4671.222,0,111828.517,81344.384,292.628,0,0,0,0,134.038,136.196,0,0,0,1369,68.209,80.635,67.421,141.352,141.471,137.315,129.157,127.563,127.37,67.9,29.298,10.822,0.004,0.008,0,1083.443,5000,250,0.988,12.427,83.526,-99978.814,-100017.189,500000,OFF,1064.6,Oil,-100017.189,-100017.189,134.066,2.13
7/17/2020,6:15:38,79680,Standby,OFF,,0,OFF,0,100.816,99.027,75.187,0,107170.142,81357.23,4671.222,0,111841.364,81357.23,292.628,0,0,0,0,134.03,136.196,0,0,0,1369,68.206,80.645,67.427,141.295,141.437,137.326,129.168,127.579,127.377,67.899,29.298,10.82,0.004,0.008,0,1083.443,5000,250,0.988,12.439,83.523,-99980.203,-100018.664,500000,OFF,1064.6,Oil,-100018.664,-100018.664,134.056,2.14
7/17/2020,6:16:38,79740,Standby,OFF,,0,OFF,0,100.82,99.031,75.191,0,107174.425,81361.513,4671.222,0,111845.646,81361.513,292.628,0,0,0,0,134.049,136.196,0,0,0,1369,68.205,80.616,67.423,141.326,141.466,137.332,129.177,127.604,127.391,67.898,29.298,10.819,0.004,0.008,0,1083.443,5000,250,0.988,12.411,83.518,-99982.549,-100020.945,500000,OFF,1064.6,Oil,-100020.945,-100020.945,134.037,2.159
7/17/2020,6:17:38,79800,Standby,OFF,,0,OFF,0,100.824,99.035,75.195,0,107178.707,81365.795,4671.222,0,111849.929,81365.795,292.628,0,0,0,0,134.044,136.196,0,0,0,1369,68.201,80.615,67.417,141.319,141.42,137.322,129.184,127.614,127.406,67.901,29.298,10.817,0.004,0.008,0,1083.443,5000,250,0.988,12.414,83.513,-99984.966,-100023.384,500000,OFF,1064.6,Oil,-100023.384,-100023.384,134.043,2.153
7/17/2020,6:18:38,79860,Standby,OFF,,0,OFF,0,100.832,99.043,75.203,0,107187.271,81374.359,4671.222,0,111858.493,81374.359,292.628,0,0,0,0,134.044,136.196,0,0,0,1369,68.202,80.591,67.428,141.283,141.396,137.328,129.211,127.623,127.424,67.9,29.298,10.816,0.004,0.008,0,1083.443,5000,250,0.988,12.389,83.507,-99984.418,-100022.889,500000,OFF,1064.6,Oil,-100022.889,-100022.889,134.034,2.162
7/17/2020,6:19:38,79920,Standby,OFF,,0,OFF,0,100.844,99.055,75.215,0,107200.118,81387.206,4671.222,0,111871.34,81387.206,292.628,0,0,0,0,134.031,136.196,0,0,0,1369,68.199,80.633,67.433,141.303,141.389,137.309,129.174,127.608,127.404,67.901,29.298,10.816,0.004,0.008,0,1083.443,5000,250,0.988,12.434,83.501,-99982.793,-100021.218,500000,OFF,1064.6,Oil,-100021.218,-100021.218,134.027,2.169
7/17/2020,6:20:38,79980.1,Standby,OFF,,0,OFF,0,100.852,99.063,75.223,0,107208.682,81395.77,4671.222,0,111879.904,81395.77,292.628,0,0,0,0,134.02,136.196,0,0,0,1369,68.195,80.615,67.429,141.278,141.365,137.294,129.176,127.604,127.405,67.901,29.298,10.815,0.004,0.008,0,1083.443,5000,250,0.988,12.42,83.5,-99980.169,-100018.544,500000,OFF,1064.6,Oil,-100018.544,-100018.544,134.025,2.171
7/17/2020,6:21:38,80040.1,Standby,OFF,,0,OFF,0,100.864,99.075,75.235,0,107221.529,81408.617,4671.222,0,111892.751,81408.617,292.628,0,0,0,0,134.002,136.196,0,0,0,1369,68.191,80.634,67.426,141.209,141.326,137.269,129.179,127.622,127.409,67.901,29.298,10.822,0.004,0.008,0,1083.443,5000,250,0.988,12.443,83.491,-99982.502,-100020.86,500000,OFF,1064.6,Oil,-100020.86,-100020.86,134.015,2.181
7/17/2020,6:22:38,80100.1,Standby,OFF,,0,OFF,0,100.872,99.083,75.243,0,107230.093,81417.181,4671.222,0,111901.315,81417.181,292.628,0,0,0,0,133.981,136.196,0,0,0,1369,68.185,80.656,67.429,141.085,141.308,137.266,129.19,127.619,127.416,67.902,29.298,10.815,0.004,0.008,0,1083.443,5000,250,0.988,12.471,83.486,-99981.709,-100020.11,500000,OFF,1064.6,Oil,-100020.11,-100020.11,134.004,2.192
7/17/2020,6:23:38,80160.1,Standby,OFF,,0,OFF,0,100.88,99.091,75.251,0,107238.657,81425.745,4671.222,0,111909.879,81425.745,292.628,0,0,0,0,134.003,136.196,0,0,0,1369,68.184,80.59,67.413,141.206,141.292,137.25,129.182,127.65,127.439,67.904,29.298,10.817,0.004,0.008,0,1083.443,5000,250,0.988,12.405,83.482,-99982.992,-100021.422,500000,OFF,1064.6,Oil,-100021.422,-100021.422,133.995,2.201
7/17/2020,6:24:38,80220.1,Standby,OFF,,0,OFF,0,100.888,99.098,75.258,0,107247.222,81434.31,4671.222,0,111918.444,81434.31,292.628,0,0,0,0,134,136.196,0,0,0,1369,68.183,80.594,67.422,141.208,141.245,137.269,129.193,127.642,127.442,67.9,29.298,10.816,0.004,0.008,0,1083.443,5000,250,0.988,12.411,83.477,-99982.439,-100020.909,500000,OFF,1064.6,Oil,-100020.909,-100020.909,133.992,2.204
7/17/2020,6:25:38,80280.1,Standby,OFF,,0,OFF,0,100.896,99.106,75.266,0,107255.786,81442.874,4671.222,0,111927.008,81442.874,292.628,0,0,0,0,133.969,136.196,0,0,0,1369,68.183,80.588,67.413,141.093,141.222,137.23,129.208,127.627,127.433,67.902,29.298,10.819,0.004,0.008,0,1083.443,5000,250,0.988,12.405,83.472,-99980.189,-100018.594,500000,OFF,1064.6,Oil,-100018.594,-100018.594,133.974,2.222
7/17/2020,6:26:38,80340.1,Standby,OFF,,0,OFF,0,100.9,99.11,75.27,0,107260.068,81447.156,4671.222,0,111931.29,81447.156,292.628,0,0,0,0,133.968,136.196,0,0,0,1369,68.179,80.576,67.41,141.057,141.241,137.228,129.228,127.631,127.423,67.902,29.298,10.819,0.004,0.008,0,1083.443,5000,250,0.988,12.398,83.466,-99979.875,-100018.372,500000,OFF,1064.6,Oil,-100018.372,-100018.372,133.969,2.227
7/17/2020,6:27:38,80400.1,Standby,OFF,,0,OFF,0,100.908,99.118,75.278,0,107268.633,81455.721,4671.222,0,111939.855,81455.721,292.628,0,0,0,0,133.949,136.196,0,0,0,1369,68.176,80.561,67.41,140.992,141.206,137.185,129.223,127.639,127.448,67.901,29.298,10.822,0.004,0.008,0,1083.443,5000,250,0.988,12.385,83.46,-99980.144,-100018.672,500000,OFF,1064.6,Oil,-100018.672,-100018.672,133.961,2.235
7/17/2020,6:28:38,80460.1,Standby,OFF,,0,OFF,0,100.912,99.122,75.282,0,107272.915,81460.003,4671.222,0,111944.137,81460.003,292.628,0,0,0,0,133.954,136.196,0,0,0,1369,68.174,80.507,67.408,141.098,141.151,137.183,129.196,127.646,127.449,67.9,29.298,10.822,0.004,0.008,0,1083.443,5000,250,0.988,12.333,83.456,-99979.238,-100017.665,500000,OFF,1064.6,Oil,-100017.665,-100017.665,133.956,2.24
7/17/2020,6:29:38,80520.1,Standby,OFF,,0,OFF,0,100.92,99.13,75.29,0,107281.479,81468.567,4671.222,0,111952.701,81468.567,292.628,0,0,0,0,133.958,136.196,0,0,0,1369,68.17,80.509,67.41,141.078,141.146,137.163,129.226,127.67,127.466,67.898,29.298,10.822,0.004,0.008,0,1083.443,5000,250,0.988,12.339,83.45,-99980.685,-100019.091,500000,OFF,1064.6,Oil,-100019.091,-100019.091,133.955,2.241
7/17/2020,6:30:38,80580.1,Standby,OFF,,0,OFF,0,100.928,99.138,75.298,0,107290.044,81477.132,4671.222,0,111961.266,81477.132,292.628,0,0,0,0,133.938,136.196,0,0,0,1369,68.168,80.534,67.396,141.027,141.144,137.177,129.19,127.637,127.45,67.898,29.298,10.822,0.004,0.008,0,1083.443,5000,250,0.988,12.366,83.445,-99976.23,-100014.671,500000,OFF,1064.6,Oil,-100014.671,-100014.671,133.951,2.245
7/17/2020,6:31:38,80640.1,Standby,OFF,,0,OFF,0,100.932,99.142,75.302,0,107294.326,81481.414,4671.222,0,111965.548,81481.414,292.628,0,0,0,0,133.942,136.196,0,0,0,1369,68.164,80.524,67.393,141.05,141.11,137.183,129.185,127.659,127.462,67.899,29.298,10.824,0.004,0.008,0,1083.443,5000,250,0.988,12.36,83.44,-99978.605,-100016.993,500000,OFF,1064.6,Oil,-100016.993,-100016.993,133.946,2.25
7/17/2020,6:32:38,80700.1,Standby,OFF,,0,OFF,0,100.94,99.15,75.31,0,107302.891,81489.979,4671.222,0,111974.113,81489.979,292.628,0,0,0,0,133.945,136.196,0,0,0,1369,68.164,80.511,67.394,141.029,141.079,137.172,129.245,127.672,127.473,67.897,29.298,10.825,0.004,0.008,0,1083.443,5000,250,0.988,12.347,83.434,-99979.298,-100017.627,500000,OFF,1064.6,Oil,-100017.627,-100017.627,133.938,2.258
7/17/2020,6:33:38,80760.1,Standby,OFF,,0,OFF,0,100.948,99.158,75.318,0,107311.456,81498.544,4671.222,0,111982.677,81498.544,292.628,0,0,0,0,133.913,136.196,0,0,0,1369,68.164,80.505,67.385,140.995,141.027,137.143,129.205,127.649,127.461,67.896,29.298,10.822,0.004,0.008,0,1083.443,5000,250,0.988,12.342,83.429,-99975.572,-100013.936,500000,OFF,1064.6,Oil,-100013.936,-100013.936,133.927,2.269
7/17/2020,6:34:38,80820.1,Standby,OFF,,0,OFF,0,100.956,99.166,75.326,0,107320.02,81507.108,4671.222,0,111991.242,81507.108,292.628,0,0,0,0,133.917,136.196,0,0,0,1369,68.159,80.49,67.377,140.977,141.042,137.13,129.204,127.671,127.479,67.895,29.298,10.824,0.004,0.008,0,1083.443,5000,250,0.988,12.331,83.427,-99979.658,-100017.839,500000,OFF,1064.6,Oil,-100017.839,-100017.839,133.923,2.273
7/17/2020,6:35:38,80880.2,Standby,OFF,,0,OFF,0,100.964,99.174,75.334,0,107328.585,81515.673,4671.222,0,111999.807,81515.673,292.628,0,0,0,0,133.905,136.196,0,0,0,1369,68.154,80.497,67.383,140.955,141.009,137.121,129.207,127.661,127.476,67.892,29.298,10.827,0.004,0.008,0,1083.443,5000,250,0.988,12.343,83.42,-99977.343,-100015.51,500000,OFF,1064.6,Oil,-100015.51,-100015.51,133.914,2.282
7/17/2020,6:36:38,80940,Standby,OFF,,0,OFF,0,100.976,99.185,75.345,0,107341.432,81528.52,4671.222,0,112012.654,81528.52,292.628,0,0,0,0,133.848,136.196,0,0,0,1369,68.152,80.506,67.384,140.71,140.981,137.075,129.188,127.669,127.467,67.892,29.298,10.832,0.004,0.008,0,1083.443,5000,250,0.988,12.354,83.413,-99974.52,-100012.695,500000,OFF,1064.6,Oil,-100012.695,-100012.695,133.882,2.314
7/17/2020,6:37:38,81000.1,Standby,OFF,,0,OFF,0,100.988,99.197,75.357,0,107354.279,81541.367,4671.222,0,112025.501,81541.367,292.628,0,0,0,0,133.878,136.196,0,0,0,1369,68.146,80.465,67.384,140.788,140.972,137.1,129.23,127.681,127.495,67.89,29.298,10.822,0.004,0.008,0,1083.443,5000,250,0.988,12.32,83.407,-99978.012,-100016.147,500000,OFF,1064.6,Oil,-100016.147,-100016.147,133.877,2.319
7/17/2020,6:38:38,81060.2,Standby,OFF,,0,OFF,0,100.992,99.201,75.361,0,107358.561,81545.649,4671.222,0,112029.783,81545.649,292.628,0,0,0,0,133.873,136.196,0,0,0,1369,68.145,80.441,67.362,140.871,140.917,137.086,129.189,127.688,127.489,67.887,29.298,10.824,0.004,0.008,0,1083.443,5000,250,0.988,12.295,83.403,-99977.32,-100015.396,500000,OFF,1064.6,Oil,-100015.396,-100015.396,133.881,2.315
7/17/2020,6:39:38,81120,Standby,OFF,,0,OFF,0,101,99.209,75.369,0,107367.126,81554.214,4671.222,0,112038.348,81554.214,292.628,0,0,0,0,133.868,136.196,0,0,0,1369,68.14,80.395,67.375,140.827,140.913,137.075,129.215,127.701,127.476,67.887,29.298,10.824,0.004,0.008,0,1083.443,5000,250,0.988,12.255,83.398,-99976.04,-100014.163,500000,OFF,1064.6,Oil,-100014.163,-100014.163,133.88,2.316
7/17/2020,6:40:38,81180.2,Standby,OFF,,0,OFF,0,101.008,99.217,75.377,0,107375.691,81562.779,4671.222,0,112046.913,81562.779,292.628,0,0,0,0,133.877,136.196,0,0,0,1369,68.136,80.338,67.38,140.826,140.918,137.068,129.243,127.699,127.511,67.888,29.298,10.814,0.004,0.008,0,1083.443,5000,250,0.988,12.202,83.393,-99980.066,-100018.289,500000,OFF,1064.6,Oil,-100018.289,-100018.289,133.871,2.325
7/17/2020,6:41:38,81240.1,Standby,OFF,,0,OFF,0,101.012,99.221,75.381,0,107379.973,81567.061,4671.222,0,112051.195,81567.061,292.628,0,0,0,0,133.857,136.196,0,0,0,1369,68.134,80.342,67.381,140.805,140.869,137.035,129.231,127.701,127.501,67.883,29.298,10.809,0.004,0.008,0,1083.443,5000,250,0.988,12.208,83.389,-99975.85,-100014.173,500000,OFF,1064.6,Oil,-100014.173,-100014.173,133.867,2.329
7/17/2020,6:42:38,81300.1,Standby,OFF,,0,OFF,0,101.02,99.229,75.389,0,107388.538,81575.626,4671.222,0,112059.759,81575.626,292.628,0,0,0,0,133.861,136.196,0,0,0,1369,68.135,80.331,67.378,140.782,140.856,137.045,129.233,127.725,127.523,67.88,29.298,10.815,0.004,0.008,0,1083.443,5000,250,0.988,12.195,83.384,-99978.454,-100016.688,500000,OFF,1064.6,Oil,-100016.688,-100016.688,133.857,2.339
7/17/2020,6:43:38,81360.1,Standby,OFF,,0,OFF,0,101.024,99.233,75.393,0,107392.82,81579.908,4671.222,0,112064.042,81579.908,292.628,0,0,0,0,133.836,136.196,0,0,0,1369,68.131,80.303,67.375,140.719,140.811,137.038,129.229,127.71,127.511,67.879,29.298,10.82,0.004,0.008,0,1083.443,5000,250,0.988,12.172,83.378,-99977.234,-100015.491,500000,OFF,1064.6,Oil,-100015.491,-100015.491,133.845,2.351
7/17/2020,6:44:38,81420,Standby,OFF,,0,OFF,0,101.028,99.237,75.397,0,107397.102,81584.19,4671.222,0,112068.324,81584.19,292.628,0,0,0,0,133.85,136.196,0,0,0,1369,68.127,80.282,67.364,140.734,140.835,137.051,129.224,127.733,127.523,67.878,29.298,10.822,0.004,0.008,0,1083.443,5000,250,0.988,12.155,83.374,-99980.585,-100018.906,500000,OFF,1064.6,Oil,-100018.906,-100018.906,133.83,2.366
7/17/2020,6:45:38,81480.2,Standby,OFF,,0,OFF,0,101.04,99.249,75.409,0,107409.95,81597.038,4671.222,0,112081.172,81597.038,292.628,0,0,0,0,133.836,136.196,0,0,0,1369,68.122,80.277,67.368,140.707,140.812,137.026,129.227,127.726,127.519,67.876,29.298,10.824,0.004,0.008,0,1083.443,5000,250,0.988,12.155,83.37,-99977.459,-100015.733,500000,OFF,1064.6,Oil,-100015.733,-100015.733,133.835,2.361
7/17/2020,6:46:38,81540.2,Standby,OFF,,0,OFF,0,101.044,99.253,75.413,0,107414.232,81601.32,4671.222,0,112085.454,81601.32,292.628,0,0,0,0,133.817,136.196,0,0,0,1369,68.118,80.292,67.36,140.639,140.758,136.992,129.254,127.731,127.529,67.876,29.298,10.824,0.004,0.008,0,1083.443,5000,250,0.988,12.174,83.365,-99977.666,-100016.022,500000,OFF,1064.6,Oil,-100016.022,-100016.022,133.826,2.37
7/17/2020,6:47:38,81600.2,Standby,OFF,,0,OFF,0,101.048,99.257,75.417,0,107418.515,81605.603,4671.222,0,112089.737,81605.603,292.628,0,0,0,0,133.829,136.196,0,0,0,1369,68.117,80.307,67.365,140.687,140.778,137.029,129.222,127.728,127.53,67.875,29.298,10.821,0.004,0.008,0,1083.443,5000,250,0.988,12.19,83.358,-99978.009,-100016.256,500000,OFF,1064.6,Oil,-100016.256,-100016.256,133.814,2.382
7/17/2020,6:48:38,81660.2,Standby,OFF,,0,OFF,0,101.056,99.264,75.424,0,107427.08,81614.168,4671.222,0,112098.301,81614.168,292.628,0,0,0,0,133.795,136.196,0,0,0,1369,68.115,80.287,67.362,140.628,140.723,136.942,129.209,127.733,127.534,67.875,29.298,10.819,0.004,0.008,0,1083.443,5000,250,0.988,12.172,83.356,-99975.417,-100013.718,500000,OFF,1064.6,Oil,-100013.718,-100013.718,133.818,2.378
7/17/2020,6:49:38,81720.1,Standby,OFF,,0,OFF,0,101.068,99.276,75.436,0,107439.927,81627.015,4671.222,0,112111.149,81627.015,292.628,0,0,0,0,133.793,136.196,0,0,0,1369,68.113,80.296,67.362,140.616,140.688,136.983,129.212,127.73,127.532,67.878,29.298,10.818,0.004,0.008,0,1083.443,5000,250,0.988,12.183,83.35,-99974.861,-100013.241,500000,OFF,1064.6,Oil,-100013.241,-100013.241,133.803,2.393
7/17/2020,6:50:38,81780.1,Standby,OFF,,0,OFF,0,101.076,99.284,75.444,0,107448.492,81635.58,4671.222,0,112119.713,81635.58,292.628,0,0,0,0,133.795,136.196,0,0,0,1369,68.112,80.28,67.356,140.596,140.683,136.959,129.255,127.735,127.544,67.876,29.298,10.817,0.004,0.008,0,1083.443,5000,250,0.988,12.168,83.344,-99977.014,-100015.464,500000,OFF,1064.6,Oil,-100015.464,-100015.464,133.798,2.398
7/17/2020,6:51:38,81840.1,Standby,OFF,,0,OFF,0,101.088,99.296,75.456,0,107461.339,81648.427,4671.222,0,112132.561,81648.427,292.628,0,0,0,0,133.792,136.196,0,0,0,1369,68.111,80.229,67.352,140.555,140.674,136.954,129.25,127.765,127.556,67.876,29.298,10.822,0.004,0.008,0,1083.443,5000,250,0.988,12.119,83.338,-99977.746,-100016.056,500000,OFF,1064.6,Oil,-100016.056,-100016.056,133.786,2.41
7/17/2020,6:52:38,81900.1,Standby,OFF,,0,OFF,0,101.1,99.308,75.468,0,107474.186,81661.274,4671.222,0,112145.408,81661.274,292.628,0,0,0,0,133.781,136.196,0,0,0,1369,68.111,80.233,67.344,140.565,140.626,136.943,129.24,127.748,127.562,67.876,29.298,10.815,0.004,0.008,0,1083.443,5000,250,0.988,12.121,83.334,-99976.293,-100014.533,500000,OFF,1064.6,Oil,-100014.533,-100014.533,133.783,2.413
7/17/2020,6:53:38,81960.1,Standby,OFF,,0,OFF,0,101.104,99.312,75.472,0,107478.468,81665.556,4671.222,0,112149.69,81665.556,292.628,0,0,0,0,133.731,136.196,0,0,0,1369,68.109,80.227,67.354,140.255,140.612,136.932,129.268,127.757,127.562,67.874,29.298,10.815,0.004,0.008,0,1083.443,5000,250,0.988,12.118,83.327,-99977.002,-100015.204,500000,OFF,1064.6,Oil,-100015.204,-100015.204,133.745,2.451
